,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
1416,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Café,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829
1417,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Steakhouse,Michael's on Simcoe,43.64826881661747,-79.38632821234134
1418,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Fast Food Restaurant,The Burger's Priest,43.64864328298093,-79.38753876719665
1419,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Brazilian Restaurant,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071
1420,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Café,Maman,43.64830873804684,-79.38225333898805
1421,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Greek Restaurant,Estiatorio Volos,43.65032912559998,-79.38453301297716
1423,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Canoe,43.647452066183476,-79.38132001815676
1424,Stn A PO Boxes,43.648690000000045,-79.38543999999995,American Restaurant,Cactus Club Cafe,43.6495520142626,-79.38167072512041
1425,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Japanese Restaurant,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041
1426,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Gastropub,King Taps,43.648475974183,-79.38205778358744
1427,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Colombian Restaurant,Kojin,43.64939770725357,-79.38609106624851
1428,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Japanese Restaurant,Ninki Izakaya,43.65022782352305,-79.38486260004564
1429,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Steakhouse,Ruth's Chris Steak House,43.6499174,-79.3857238
1430,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Café,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012
1431,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Sushi Restaurant,Yuzu No Hana,43.6483011115534,-79.3883359381972
1432,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Seafood Restaurant,John & Sons Oyster House,43.65065642537144,-79.38161285228475
1433,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Bymark,43.647217284018005,-79.38125188166379
1436,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Noodle House,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032
1438,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Italian Restaurant,TOCA,43.64543117726125,-79.38705858895491
1439,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Gluten-free Restaurant,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161
1442,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Modern European Restaurant,The Fifth & Terrace,43.649249809335,-79.38931975675418
1443,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Sushi Restaurant,Tachi,43.65059603893127,-79.38339613055128
1444,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Seafood Restaurant,John & Sons Oyster House,43.65060229830571,-79.38155510682869
1446,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Salad Place,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727
1447,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Café,Rialto Espresso Bar,43.648059,-79.389791
1448,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Souvlaki Shop,Omg! Oh My Gyro!,43.6500639687058,-79.39110371201055
1449,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Bardi's Steak House,43.64622,-79.383074
1450,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Ramen Restaurant,Hakata Ikkousha Ramen,43.650299,-79.388753
1451,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Italian Restaurant,Figo,43.64772466405093,-79.39052085550152
1452,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Asian Restaurant,Noodle King,43.65170632794881,-79.38304628912547
1453,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Taco Place,Colibri,43.651041,-79.384065
1454,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Vegetarian / Vegan Restaurant,Planta Queen,43.650622,-79.388154
1455,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Fast Food Restaurant,A&W,43.645982,-79.389621
1456,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Taco Place,La Carnita,43.647291470152034,-79.389929645749
1457,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Thai Restaurant,Queen Mother Cafe,43.650401,-79.389156
1458,Stn A PO Boxes,43.648690000000045,-79.38543999999995,American Restaurant,The Gabardine,43.65098801064232,-79.38122513218154
1461,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Indian Restaurant,Little India Restaurant,43.65031880877208,-79.38899760320798
1463,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Asian Restaurant,Sweet Lulu,43.65055650489936,-79.38117543224395
1464,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Salad Place,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704
1465,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Italian Restaurant,Amano Pasta,43.64491852117436,-79.38235777637108
1466,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Kellys Landing,43.645081624120245,-79.38304962483915
1467,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Italian Restaurant,Mercatto,43.6502431921682,-79.38081989149896
1468,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Fried Chicken Joint,Union Chicken,43.64491185903613,-79.38232534702786
1469,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Luma,43.64649231938484,-79.3897916366583
1471,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Café,Red Eye Espresso,43.65114970183438,-79.39014599464723
1472,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Mediterranean Restaurant,Baba Geddo,43.649944,-79.389321
1473,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Italian Restaurant,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775
1474,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Italian Restaurant,Little Anthony's,43.65029624519052,-79.38451301997945
1476,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Middle Eastern Restaurant,Me Va Me,43.65005490955589,-79.39055494048628
1477,Stn A PO Boxes,43.648690000000045,-79.38543999999995,American Restaurant,Calii Love,43.64916558,-79.38170804
1478,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Café,Aroma Espresso Bar,43.64907,-79.38004
1479,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Japanese Restaurant,Ematei 絵馬亭,43.65115644866129,-79.38898951275146
1481,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Taco Place,Mi Taco Taqueria,43.65037975034535,-79.38866594153846
1482,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Mexican Restaurant,Chipotle Mexican Grill,43.64489,-79.38305
1484,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Salad Place,Fast Fresh Foods,43.647707960663595,-79.3795487376397
1485,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Montecito Restaurant,43.64764401408166,-79.3910688649793
1486,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Sushi Restaurant,Sushi-Q,43.64773753191116,-79.37969913096782
1487,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Ramen Restaurant,Touhenboku Ramen 唐変木,43.650240045793076,-79.38918912216322
1488,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Ramen Restaurant,Ramen Isshin,43.65053290822287,-79.38360143813185
1489,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Tundra Restaurant,43.650068857878594,-79.38540891817722
1490,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Mexican Restaurant,Mucho Burrito Fresh Mexican Grill,43.650158,-79.389157
1491,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Chinese Restaurant,Niuda Hand-Pulled Noodles,43.650469484027525,-79.38909798860549
1492,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Soup Place,Soup Nutsy,43.65055121893979,-79.38338863508616
1493,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Vietnamese Restaurant,Ginger,43.65030593749864,-79.38918869467479
1494,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Steakhouse,Quinn's Steakhouse & Bar,43.65119745750837,-79.38297614548685
1495,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Seafood Restaurant,The Captain's Boil,43.65038989609908,-79.38977683090968
1498,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Gastropub,Duke of Westminster,43.64948600496914,-79.38195262831303
1499,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Sushi Restaurant,Katana on Bay,43.650299,-79.380858
1501,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Food,The Eatery,43.649677652720506,-79.38626289367676
1502,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Thai Restaurant,Little Khao,43.650317,-79.383917
1504,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Speakeasy 21,43.65005051453406,-79.37960097002309
1505,Stn A PO Boxes,43.648690000000045,-79.38543999999995,American Restaurant,BnB,43.6514,-79.38312
1506,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Korean Restaurant,Korean Grill House,43.650259683866906,-79.38924990371137
1507,"Alderwood, Long Branch",43.601240000000075,-79.53878999999995,Burmese Restaurant,Royal Myanmar,43.603347,-79.53909
1508,"Alderwood, Long Branch",43.601240000000075,-79.53878999999995,Korean Restaurant,ASA Korean Restaurant,43.60395,-79.5377
1509,"Alderwood, Long Branch",43.601240000000075,-79.53878999999995,Café,Roseto Cafe,43.60395,-79.5377
1510,"Alderwood, Long Branch",43.601240000000075,-79.53878999999995,Turkish Restaurant,Leziz Kitchen,43.60404,-79.53582
1512,"Northwest, West Humber - Clairville",43.71174000000008,-79.57940999999994,Restaurant,Harvey's,43.712145722503486,-79.57735751231331
1514,"Northwest, West Humber - Clairville",43.71174000000008,-79.57940999999994,Mediterranean Restaurant,Pita Land,43.71324302933564,-79.58052838799779
1515,"Northwest, West Humber - Clairville",43.71174000000008,-79.57940999999994,Middle Eastern Restaurant,Ali Baba's Middle Eastern Cuisine,43.71170383829159,-79.57328796386717
1516,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Diner,Cranberries,43.6678427705951,-79.36940687874281
1517,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Italian Restaurant,F'Amelia,43.66753590663226,-79.36861331485827
1518,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Indian Restaurant,Butter Chicken Factory,43.66707247004843,-79.36918422958169
1519,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Restaurant,Murgatroid,43.66738149016019,-79.36931129229457
1520,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Café,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822
1521,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Japanese Restaurant,Kingyo Toronto,43.66589495808371,-79.36841520638596
1522,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Café,Cabbagetown Brew,43.66692279890784,-79.36928929560437
1524,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Gastropub,House on Parliament,43.663645704974314,-79.36785378722945
1526,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Taiwanese Restaurant,Kanpai Snack Bar,43.664330935948634,-79.36806503124257
1527,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Restaurant,The Pear Tree,43.664904018134834,-79.36824639094671
1528,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Italian Restaurant,Hey Lucy,43.66407509923825,-79.36865505824356
1529,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Thai Restaurant,Thai Room - Carlton,43.6641587260231,-79.36818872980979
1532,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Chinese Restaurant,China Gourmet,43.6641802410051,-79.36835925727236
1535,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Chinese Restaurant,Tender Trap Restaurant,43.66772379650776,-79.36948477788651
1536,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Restaurant,El Charro,43.667606,-79.36949
1537,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Café,Staij & Co Café and Pastry Boutique,43.666862703979966,-79.36922818422318
1538,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,American Restaurant,Cabbage Town Kitchen,43.668181,-79.36956995
1539,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Sushi Restaurant,Kibo Sushi,43.665617,-79.368388
1541,"St. James Town, Cabbagetown",43.66788000000002,-79.36648999999993,Hot Dog Joint,Fancy Franks,43.664686,-79.368226
1543,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Canoe,43.647452066183476,-79.38132001815676
1544,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Mos Mos Coffee,43.64815919753501,-79.37874450467258
1546,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,American Restaurant,Cactus Club Cafe,43.6495520142626,-79.38167072512041
1547,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Bymark,43.647217284018005,-79.38125188166379
1548,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Maman,43.64830873804684,-79.38225333898805
1549,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Steakhouse,Hy's Steakhouse,43.649504756476944,-79.38291850488223
1550,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538
1551,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Gastropub,King Taps,43.648475974183,-79.38205778358744
1552,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Seafood Restaurant,John & Sons Oyster House,43.65065642537144,-79.38161285228475
1553,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829
1554,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Dineen Coffee,43.650497,-79.378765
1555,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Gluten-free Restaurant,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161
1557,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Café Plenty,43.6491179354577,-79.37831288380438
1559,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Cafe Landwer,43.64875349932059,-79.3853673607289
1560,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Seafood Restaurant,John & Sons Oyster House,43.65060229830571,-79.38155510682869
1561,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Japanese Restaurant,Ki Modern Japanese + Bar,43.647223,-79.3793738
1563,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,New American Restaurant,The Chase,43.650951982093595,-79.37942201983014
1565,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Japanese Restaurant,Chotto Matte,43.646473,-79.378782
1566,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,American Restaurant,Richmond Station,43.65156872562108,-79.37926594000328
1567,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Vegetarian / Vegan Restaurant,Rosalinda,43.650252483069295,-79.38515575620075
1568,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Salad Place,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727
1569,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Gastropub,Beerbistro,43.64941904378835,-79.37723726034164
1571,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Bardi's Steak House,43.64622,-79.383074
1572,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Asian Restaurant,Bosk at Shangri-La,43.649022736761516,-79.38582635521233
1573,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,American Restaurant,The Gabardine,43.65098801064232,-79.38122513218154
1574,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Seafood Restaurant,Buster's Sea Cove,43.64777410584289,-79.37918080262172
1575,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Greek Restaurant,Estiatorio Volos,43.65032912559998,-79.38453301297716
1577,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Steakhouse,Michael's on Simcoe,43.64826881661747,-79.38632821234134
1579,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Asian Restaurant,Sweet Lulu,43.65055650489936,-79.38117543224395
1580,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Latin American Restaurant,Leña,43.651722,-79.379205
1581,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Sushi Restaurant,Tachi,43.65059603893127,-79.38339613055128
1582,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Italian Restaurant,Mercatto,43.6502431921682,-79.38081989149896
1583,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Japanese Restaurant,Ninki Izakaya,43.65022782352305,-79.38486260004564
1584,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Thai Restaurant,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141
1585,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Salad Place,Freshii,43.649273084327184,-79.38374831204301
1586,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Aroma Espresso Bar,43.64907,-79.38004
1587,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Thai Restaurant,Thai Island,43.64914597811404,-79.38379835292523
1588,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Asian Restaurant,Noodle King,43.65170632794881,-79.38304628912547
1589,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Italian Restaurant,Amano Pasta,43.64491852117436,-79.38235777637108
1590,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Fast Food Restaurant,iQ Food Co,43.64748168603231,-79.37910417362639
1591,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,French Restaurant,Biff's Bistro,43.647084825125084,-79.37634231908494
1594,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Salad Place,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704
1595,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Poke Place,The Poké Box,43.65046931503178,-79.37631703952829
1596,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Colombian Restaurant,Kojin,43.64939770725357,-79.38609106624851
1597,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Japanese Restaurant,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041
1598,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Soup Place,Soup Nutsy,43.647857591711336,-79.38053285911379
1599,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,American Restaurant,Jump,43.64814738516352,-79.37875242540652
1600,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Steakhouse,Ruth's Chris Steak House,43.6499174,-79.3857238
1601,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Portico,43.651855687900124,-79.37805540906518
1602,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Fast Food Restaurant,The Burger's Priest,43.64864328298093,-79.38753876719665
1603,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Fried Chicken Joint,Union Chicken,43.64491185903613,-79.38232534702786
1605,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012
1606,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Kellys Landing,43.645081624120245,-79.38304962483915
1607,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Irish Pub,Irish Embassy,43.647918499361516,-79.37727345157903
1608,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Taco Place,Colibri,43.651041,-79.384065
1609,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Noodle House,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032
1610,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Victoria's Restaurant,43.64929834396347,-79.37643067251867
1614,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Italian Restaurant,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564
1615,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Salad Place,Fast Fresh Foods,43.647707960663595,-79.3795487376397
1617,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,American Restaurant,Calii Love,43.64916558,-79.38170804
1618,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Italian Restaurant,La Bettola Di Terroni,43.65199330592565,-79.37805579614488
1619,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Chinese Restaurant,Szechuan Express,43.6469728132212,-79.37954884053248
1621,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Italian Restaurant,Mirto,43.650702,-79.376307
1622,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,Aroma Espresso Bar,43.64801315236382,-79.38314899645664
1624,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,American Restaurant,Jack Astor's Bar & Grill,43.645315,-79.383837
1625,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Bannock,43.652101173138405,-79.38117828399939
1626,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Vegetarian / Vegan Restaurant,PLANTA Burger Financial District,43.65093442906692,-79.37929871929829
1628,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Salad Place,Fast Fresh Foods,43.649392411305456,-79.37812292780795
1629,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Sushi Restaurant,Sushi-Q,43.64773753191116,-79.37969913096782
1631,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Gluten-free Restaurant,Kupfert & Kim (Brookfield Place),43.64640689131027,-79.3791688653838
1633,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Café,McCafé,43.644490691919735,-79.38110912246584
1635,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Chinese Restaurant,Modern Wok,43.64733928217316,-79.38435103029407
1637,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,American Restaurant,Moxie's Classic Grill,43.64640825187707,-79.38445921313797
1639,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Poutine Place,Smoke's Poutinerie,43.64832485079356,-79.38764632711833
1640,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Mexican Restaurant,Chipotle Mexican Grill,43.64489,-79.38305
1643,Church and Wellesley,43.666590000000035,-79.38132999999993,Theme Restaurant,Storm Crow Manor,43.66683985695023,-79.38159278029707
1644,Church and Wellesley,43.666590000000035,-79.38132999999993,Restaurant,Fabarnak,43.66637677585409,-79.38096396850409
1646,Church and Wellesley,43.666590000000035,-79.38132999999993,Steakhouse,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962
1647,Church and Wellesley,43.666590000000035,-79.38132999999993,Thai Restaurant,Si Lom,43.66501007731949,-79.38068288199048
1648,Church and Wellesley,43.666590000000035,-79.38132999999993,Café,Church Street Espresso,43.66829221417146,-79.38187727767004
1651,Church and Wellesley,43.666590000000035,-79.38132999999993,Japanese Restaurant,Kawa Sushi,43.66389438938988,-79.38021009464505
1652,Church and Wellesley,43.666590000000035,-79.38132999999993,Ramen Restaurant,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483
1653,Church and Wellesley,43.666590000000035,-79.38132999999993,Mexican Restaurant,Como En Casa,43.66516,-79.384796
1654,Church and Wellesley,43.666590000000035,-79.38132999999993,Diner,Coach House Restaurant,43.66499059853204,-79.38481415727767
1655,Church and Wellesley,43.666590000000035,-79.38132999999993,Creperie,T-Swirl Crepe,43.663452,-79.384125
1656,Church and Wellesley,43.666590000000035,-79.38132999999993,Indian Restaurant,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148
1657,Church and Wellesley,43.666590000000035,-79.38132999999993,Italian Restaurant,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237
1658,Church and Wellesley,43.666590000000035,-79.38132999999993,Japanese Restaurant,Tokyo Grill,43.665085238149395,-79.38470692554789
1659,Church and Wellesley,43.666590000000035,-79.38132999999993,Gastropub,Hair Of The Dog,43.66282779855822,-79.37966975971744
1660,Church and Wellesley,43.666590000000035,-79.38132999999993,Vietnamese Restaurant,Ginger,43.665371542785785,-79.38084590182032
1661,Church and Wellesley,43.666590000000035,-79.38132999999993,Restaurant,Wish,43.66875926600152,-79.38569365317709
1662,Church and Wellesley,43.666590000000035,-79.38132999999993,Sushi Restaurant,Sushi Garden,43.66485840073255,-79.38494112880176
1663,Church and Wellesley,43.666590000000035,-79.38132999999993,Ethiopian Restaurant,Ethiopian House,43.6665987043968,-79.38566906742606
1664,Church and Wellesley,43.666590000000035,-79.38132999999993,American Restaurant,The Blake House,43.664468354131486,-79.37747087203942
1665,Church and Wellesley,43.666590000000035,-79.38132999999993,Sushi Restaurant,Tokyo Sushi,43.665885330936845,-79.38697684868161
1666,Church and Wellesley,43.666590000000035,-79.38132999999993,Polish Restaurant,Loaded Pierogi,43.664665,-79.380641
1668,Church and Wellesley,43.666590000000035,-79.38132999999993,Mexican Restaurant,Tacorrito,43.665812958760164,-79.3810677064856
1669,Church and Wellesley,43.666590000000035,-79.38132999999993,Japanese Restaurant,Onnki Donburi,43.669757426551236,-79.3845741987884
1670,Church and Wellesley,43.666590000000035,-79.38132999999993,Japanese Restaurant,Tokyo Kitchen,43.66878262373862,-79.38515305215851
1671,Church and Wellesley,43.666590000000035,-79.38132999999993,Sushi Restaurant,Wow! Sushi,43.668514,-79.386686
1673,Church and Wellesley,43.666590000000035,-79.38132999999993,Restaurant,O. Noir,43.66914465420568,-79.38250465821741
1674,Church and Wellesley,43.666590000000035,-79.38132999999993,Mediterranean Restaurant,The Salad House,43.669508018475916,-79.38606068373156
1675,Church and Wellesley,43.666590000000035,-79.38132999999993,Middle Eastern Restaurant,Darvish,43.66340728021761,-79.38392863889676
1676,Church and Wellesley,43.666590000000035,-79.38132999999993,Salad Place,Flock,43.67060431837822,-79.38324615997315
1677,Church and Wellesley,43.666590000000035,-79.38132999999993,Wings Joint,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323
1678,Church and Wellesley,43.666590000000035,-79.38132999999993,Mediterranean Restaurant,Constantine,43.668772727073986,-79.38528710685651
1679,Church and Wellesley,43.666590000000035,-79.38132999999993,Korean Restaurant,Miss Korea,43.668949890121645,-79.38616491615092
1680,Church and Wellesley,43.666590000000035,-79.38132999999993,Poke Place,Hoki Poké,43.665354,-79.384544
1681,Church and Wellesley,43.666590000000035,-79.38132999999993,Afghan Restaurant,Naan & Kabob,43.66900468266943,-79.38621916870052
1682,Church and Wellesley,43.666590000000035,-79.38132999999993,Café,7 West Cafe,43.66866503275271,-79.38682953936424
1683,Church and Wellesley,43.666590000000035,-79.38132999999993,Japanese Restaurant,Okonomi House お好みハウス,43.66844763699195,-79.38688420443032
1684,Church and Wellesley,43.666590000000035,-79.38132999999993,Japanese Restaurant,Kokoni Izakaya,43.664181433817156,-79.38025833040214
1685,Church and Wellesley,43.666590000000035,-79.38132999999993,Fast Food Restaurant,A&W,43.66641495866356,-79.37823495735253
